Country_Code,Country_Name,Year,Actual_GHG,Regression_Prediction,NN_Prediction,ARIMA_Prediction,ARIMAX_Prediction,ARIMAX_DUMMY_Prediction,Regression_Abs_Error,NN_Abs_Error,ARIMA_Abs_Error,ARIMAX_Abs_Error,ARIMAX_DUMMY_Abs_Error,Winner
PHL,Philippines,2011,1.6057152724821135,1.8686303363443324,1.6581333037717063,1.6487588194220548,1.6807326481395994,1.631161491470156,0.26291506386221886,0.05241803128959277,0.04304354693994128,0.0750173756574859,0.025446218988042446,ARIMAX_DUMMY
PHL,Philippines,2012,1.6278708912413644,1.8107384715980697,1.6112576880449612,1.585660846311288,1.645328578430688,1.601338227786848,0.18286758035670525,0.016613203196403248,0.04221004493007641,0.0174576871893235,0.026532663454516436,NeuralNetwork
PHL,Philippines,2013,1.6973875316214329,1.7610478479547154,1.635702448831811,1.6446401467569847,1.639187515255582,1.6317703298341037,0.06366031633328251,0.061685082789621815,0.05274738486444819,0.058200016365850926,0.0656172017873291,ARIMA
PHL,Philippines,2014,1.745624071900225,1.8065558746986699,1.776843935071299,1.6763381313009578,1.7375588515722087,1.6932018576783867,0.0609318027984449,0.031219863171074058,0.06928594059926718,0.008065220328016265,0.05242221422183824,ARIMAX
PHL,Philippines,2015,1.8101641248593527,1.800078187271926,1.7920910264420515,1.7615913305079463,1.7636455180665176,1.748998023061394,0.010085937587426708,0.018073098417301203,0.04857279435140649,0.04651860679283515,0.06116610179795878,Regression
PHL,Philippines,2016,1.898361690897496,1.8443024728113553,1.8805129415261872,1.789386352390893,1.83735434099616,1.8066968392725644,0.05405921808614078,0.01784874937130887,0.10897533850660301,0.06100734990133616,0.09166485162493165,NeuralNetwork
PHL,Philippines,2017,2.0422486771211976,2.001061830815657,1.9799275781927297,1.9093053670323703,1.9893565621339155,1.9013009112512396,0.04118684630554048,0.06232109892846793,0.13294331008882732,0.05289211498728208,0.14094776586995805,Regression
PHL,Philippines,2018,2.072858037635255,2.112295629996302,2.1146374273294355,2.0764257168681084,2.1215532220968805,2.0422486771211976,0.039437592361046825,0.04177938969418049,0.0035676792328533935,0.04869518446162546,0.030609360514057382,ARIMA
PHL,Philippines,2019,2.122804683264154,2.2399518863683583,2.1976257979223317,2.098820008755276,2.227165070030995,2.072858037635255,0.11714720310420423,0.07482111465817765,0.02398467450887809,0.104360386766841,0.049946645628899056,ARIMA
PHL,Philippines,2020,2.0087648190691354,2.2580900158116335,2.244470589459458,2.1486305754402317,2.230801755254135,2.122804683264154,0.2493251967424981,0.23570577039032248,0.13986575637109633,0.22203693618499942,0.11403986419501866,ARIMAX_DUMMY
PHL,Philippines,2021,2.0832097343125766,1.9043268284406354,2.0418198333526147,2.0318227135721165,1.995611325911657,2.0087648190691354,0.17888290587194122,0.04138990095996187,0.05138702074046009,0.08759840840091959,0.07444491524344121,NeuralNetwork
PHL,Philippines,2022,2.1287071399475863,2.10317243698223,2.110558287013661,2.05924344614264,2.1068457712659443,2.0786611744512014,0.025534702965356093,0.01814885293392532,0.06946369380494621,0.021861368681642013,0.05004596549638496,NeuralNetwork
PHL,Philippines,2023,2.21541251388629,2.2583438522114827,2.2047992446688474,2.1511930715125085,2.1651676905271064,2.133089155433631,0.04293133832519258,0.010613269217442767,0.06421944237378163,0.05024482335918368,0.08232335845265926,NeuralNetwork
PHL,Philippines,2024,2.3013540575846743,2.226344705111008,2.243031773833436,2.191668959981043,2.234312759335746,2.2075176445199456,0.07500935247366636,0.05832228375123805,0.10968509760363121,0.06704129824892835,0.09383641306472867,NeuralNetwork
SGP,Singapore,1990,11.077596900954736,9.022941768762688,9.097240377850715,8.837007443217493,9.10326284399852,8.80780471992823,2.054655132192048,1.980356523104021,2.2405894577372436,1.9743340569562164,2.2697921810265065,ARIMAX
SGP,Singapore,1991,11.420558881535191,11.216436960860719,11.007391412956986,12.000087107337388,11.512255358505879,12.594912113544014,0.20412192067447243,0.4131674685782052,0.5795282258021963,0.09169647697068761,1.1743532320088228,ARIMAX
SGP,Singapore,1992,11.332968912600313,12.512964233533399,13.611951589282047,11.848948430008422,12.319844117995158,12.140025527966321,1.1799953209330862,2.278982676681734,0.515979517408109,0.9868752053948455,0.8070566153660081,ARIMA
SGP,Singapore,1993,12.811942521905276,12.562777349908444,12.274314289121033,11.614334331694844,12.139021349623471,11.793329940814733,0.2491651719968324,0.5376282327842432,1.197608190210433,0.6729211722818054,1.0186125810905438,Regression
SGP,Singapore,1994,13.277760359023915,14.253640935246304,13.649044380070785,13.31175874791954,13.931503707293677,13.625970279799049,0.975880576222389,0.3712840210468702,0.03399838889562545,0.6537433482697619,0.34820992077513324,ARIMA
SGP,Singapore,1995,13.28574841410399,15.447640467014093,13.868483739992838,13.760758431821257,14.306414456623038,14.022724584163745,2.161892052910103,0.5827353258888479,0.4750100177172669,1.0206660425190481,0.736976170059755,ARIMA
SGP,Singapore,1996,13.291782720698809,15.875741574567762,13.585012745712898,13.67273634414925,13.864944396991236,13.850752861702603,2.5839588538689533,0.2932300250140898,0.38095362345044137,0.5731616762924272,0.5589701410037939,NeuralNetwork
SGP,Singapore,1997,13.260747126345942,14.980498577897826,13.308504586547166,13.624860707544878,14.111899323635456,13.746858752324822,1.7197514515518844,0.04775746020122362,0.3641135811989358,0.8511521972895135,0.48611162597888047,NeuralNetwork
SGP,Singapore,1998,13.946760718097032,13.953745998466184,13.209297597139217,13.561406822286733,13.92058105392984,13.63550540863881,0.006985280369152136,0.7374631209578144,0.3853538958102991,0.02617966416719142,0.3112553094582218,Regression
SGP,Singapore,1999,13.320078217142246,15.274972789549132,14.040531294087808,14.267320200112197,14.878568846002782,14.375012609309337,1.9548945724068858,0.7204530769455619,0.9472419829699508,1.558490628860536,1.054934392167091,NeuralNetwork
SGP,Singapore,2000,14.211744271872572,15.026871613451231,13.454416463770588,13.597710642166785,13.612310639950923,13.598904855164468,0.8151273415786591,0.7573278081019836,0.6140336297057871,0.5994336319216487,0.6128394167081037,ARIMAX
SGP,Singapore,2001,14.201747119148036,15.990682973523134,14.11482298420181,14.512038039460956,14.656880122941994,14.559866899294818,1.7889358543750973,0.08692413494622642,0.3102909203129194,0.45513300379395716,0.35811978014678125,NeuralNetwork
SGP,Singapore,2002,12.309510410804728,14.442159850950759,14.16874076912707,14.491609284012792,14.470565949268494,14.506051805489156,2.1326494401460305,1.8592303583223408,2.182098873208064,2.1610555384637653,2.196541394684427,NeuralNetwork
SGP,Singapore,2003,12.104715970979088,14.351239315330464,12.933349170482478,12.172598508161508,12.47382432173579,12.042948826331275,2.2465233443513757,0.8286331995033898,0.06788253718242032,0.36910835075670256,0.06176714464781341,ARIMAX_DUMMY
SGP,Singapore,2004,12.59292805947396,13.346141573662786,11.449130405918444,11.966187046839977,12.013881360632475,12.111155834417891,0.7532135141888254,1.1437976535555165,0.6267410126339836,0.579046698841486,0.4817722250560692,ARIMAX_DUMMY
SGP,Singapore,2005,11.798384438700516,14.738109678460875,11.7286525694076,12.5817988472232,12.658489647181574,12.662624789102903,2.9397252397603584,0.06973186929291586,0.7834144085226828,0.8601052084810572,0.8642403504023868,NeuralNetwork
SGP,Singapore,2006,11.496115409651322,14.860298420947842,11.020173444896429,11.712854933023355,11.677923390139513,11.699498543118363,3.36418301129652,0.4759419647548935,0.2167395233720324,0.18180798048819113,0.20338313346704062,ARIMAX
SGP,Singapore,2007,11.15098530074212,14.516078883852442,10.64995058038303,11.60826578054543,11.26900882901202,11.360050498637907,3.3650935831103226,0.5010347203590904,0.45728047980331077,0.11802352826989981,0.2090651978957876,ARIMAX
SGP,Singapore,2008,10.424420733496492,12.823813494531029,10.23178076836816,11.002165567298327,10.914754784023708,10.999125478615117,2.3993927610345374,0.19263996512833081,0.5777448338018356,0.4903340505272169,0.5747047451186251,NeuralNetwork
SGP,Singapore,2009,10.315117192269668,15.933025182280122,10.19516006747922,10.203062511552497,9.717741756922932,10.196765692933415,5.617907990010455,0.11995712479044762,0.11205468071717029,0.597375435346736,0.11835149933625289,ARIMA
