Country_Code,Country_Name,Year,Actual_GHG,Predicted_GHG,Residual,Abs_Residual,Pct_Error
MMR,Myanmar,1991,1.5347567373239206,1.7511638062261854,-0.2164070689022648,0.2164070689022648,-14.100414980396378
MMR,Myanmar,1992,1.6129462361999325,1.7473217357076098,-0.13437549950767735,0.13437549950767735,-8.331058809763134
MMR,Myanmar,1993,1.667743350636176,1.7455926070399685,-0.07784925640379248,0.07784925640379248,-4.667939846625451
MMR,Myanmar,1994,1.729788435150488,1.742854808392532,-0.01306637324204396,0.01306637324204396,-0.7553740663613128
MMR,Myanmar,1995,1.7789062018472896,1.7403370309501482,0.0385691708971414,0.0385691708971414,2.1681396611631114
MMR,Myanmar,1996,1.7543609225009649,1.7385713953049857,0.015789527195979147,0.015789527195979147,0.9000158971547353
MMR,Myanmar,1997,1.6971525961432294,1.7389819146165102,-0.04182931847328075,0.04182931847328075,-2.464676338965492
MMR,Myanmar,1998,1.7177969086709768,1.7411191130138313,-0.02332220434285448,0.02332220434285448,-1.357681121972584
MMR,Myanmar,1999,1.8397898495578835,1.7402881117553823,0.09950173780250116,0.09950173780250116,5.40832083764416
MMR,Myanmar,2000,1.886904683443613,1.897199069562568,-0.010294386118955057,0.010294386118955057,-0.5455700125863134
MMR,Myanmar,2001,1.8822297605484537,1.9270441833147725,-0.04481442276631875,0.04481442276631875,-2.380922016303711
MMR,Myanmar,2002,1.904426726279368,1.9582324298296299,-0.05380570355026193,0.05380570355026193,-2.8252966001680107
MMR,Myanmar,2003,2.017813713754194,2.0068507514145377,0.010962962339656102,0.010962962339656102,0.5433089419963962
MMR,Myanmar,2004,2.072954017156003,2.0558512819036263,0.01710273525237671,0.01710273525237671,0.8250417091181246
MMR,Myanmar,2005,2.17515506700115,2.109707871658318,0.06544719534283194,0.06544719534283194,3.008851935924867
MMR,Myanmar,2006,2.2588802982350056,2.1636364331884077,0.09524386504659788,0.09524386504659788,4.2164193083191455
MMR,Myanmar,2007,2.290217174455304,2.210124049637489,0.08009312481781494,0.08009312481781494,3.4971847085577794
MMR,Myanmar,2008,2.2507215370494134,2.252714784359759,-0.0019932473103456694,0.0019932473103456694,-0.08856036953192885
MMR,Myanmar,2009,2.25292367258599,2.301576770474286,-0.04865309788829597,0.04865309788829597,-2.1595537603122668
MMR,Myanmar,2010,2.2777768009395816,2.322766182598747,-0.04498938165916533,0.04498938165916533,-1.975144432088659
MMR,Myanmar,2011,2.2159894552428563,2.2905543617366457,-0.07456490649378944,0.07456490649378944,-3.364858362361552
MMR,Myanmar,2012,2.236637487402545,2.3194874696107797,-0.0828499822082347,0.0828499822082347,-3.7042204056255064
MMR,Myanmar,2013,2.284509108133517,2.368806597405117,-0.08429748927159997,0.08429748927159997,-3.689960743490861
MMR,Myanmar,2014,2.376004688404482,2.389363886913549,-0.013359198509067305,0.013359198509067305,-0.5622547200459517
MMR,Myanmar,2015,2.43208447617431,2.4266659634759176,0.00541851269839233,0.00541851269839233,0.22279294783854295
MMR,Myanmar,2016,2.515631597638762,2.449932562105597,0.0656990355331648,0.0656990355331648,2.611631830146817
MMR,Myanmar,2017,2.80346418373214,2.4333960750980532,0.3700681086340869,0.3700681086340869,13.200386535398142
MMR,Myanmar,2018,2.32964540437682,2.4748474262268667,-0.1452020218500465,0.1452020218500465,-6.232794981470067
MMR,Myanmar,2019,2.310863456579701,2.4570470384217256,-0.1461835818420245,0.1461835818420245,-6.325929012629341
MMR,Myanmar,2020,2.32068599294386,2.308912848227156,0.01177314471670421,0.01177314471670421,0.507313128639589
MMR,Myanmar,2021,2.271747209653748,2.2737561356302622,-0.002008925976514142,0.002008925976514142,-0.08843087681486954
MMR,Myanmar,2022,2.252366756964102,2.2270618697381592,0.025304887225942707,0.025304887225942707,1.1234798750115815
MMR,Myanmar,2023,2.184189995314941,2.1920063750833085,-0.007816379768367465,0.007816379768367465,-0.3578617146463218
MMR,Myanmar,2024,2.1612349234426045,2.148269134343127,0.012965789099477654,0.012965789099477654,0.5999250224415497
PHL,Philippines,1970,1.7551656463294918,1.7429861770489412,0.012179469280550581,0.012179469280550581,0.6939213575665079
PHL,Philippines,1971,1.740003461698913,1.7429223875349513,-0.0029189258360382553,0.0029189258360382553,-0.16775402464936823
PHL,Philippines,1972,1.7101944349146478,1.7428783016233882,-0.03268386670874035,0.03268386670874035,-1.9111199312475562
PHL,Philippines,1973,1.841020019541308,1.7427646836520947,0.09825533588921331,0.09825533588921331,5.3370052930599705
PHL,Philippines,1974,1.7477851072346244,1.7425652126978068,0.005219894536817593,0.005219894536817593,0.298657684815532
PHL,Philippines,1975,1.7546735669428704,1.7424572467322608,0.012216320210609588,0.012216320210609588,0.6962161190980849
PHL,Philippines,1976,1.689208019871908,1.7423145590339317,-0.05310653916202379,0.05310653916202379,-3.143872071247379
PHL,Philippines,1977,1.7404360380582728,1.7421672168708797,-0.0017311788126068706,0.0017311788126068706,-0.09946810883887866
PHL,Philippines,1978,1.7422492688525606,1.7419977470211652,0.0002515218313954293,0.0002515218313954293,0.01443661569512844
PHL,Philippines,1979,1.786545089107523,1.7417254701140954,0.04481961899342757,0.04481961899342757,2.508731476562812
PHL,Philippines,1980,1.6551146934023038,1.7414197511075369,-0.08630505770523311,0.08630505770523311,-5.214445745014917
PHL,Philippines,1981,1.5828405279742075,1.5097284367970443,0.07311209117716322,0.07311209117716322,4.619043414988587
PHL,Philippines,1982,1.557335022470443,1.5111894769180418,0.046145545552401135,0.046145545552401135,2.9631097282586762
PHL,Philippines,1983,1.5486768559671475,1.5135664081254612,0.035110447841686376,0.035110447841686376,2.2671254953158018
PHL,Philippines,1984,1.4374984144136358,1.5099910973264605,-0.07249268291282474,0.07249268291282474,-5.04297480859448
PHL,Philippines,1985,1.4217103122405617,1.5051395673542678,-0.08342925511370614,0.08342925511370614,-5.868231692166936
PHL,Philippines,1986,1.3741158830095686,1.5068106367921068,-0.13269475378253826,0.13269475378253826,-9.656736773314355
PHL,Philippines,1987,1.4430263641336964,1.5109763691541471,-0.06795000502045068,0.06795000502045068,-4.7088540243853165
PHL,Philippines,1988,1.4535918648324049,1.5153041919055419,-0.06171232707313701,0.06171232707313701,-4.245505809861716
PHL,Philippines,1989,1.4581999652005069,1.5226545441341783,-0.06445457893367146,0.06445457893367146,-4.420146788633941
PHL,Philippines,1990,1.4638706377025374,1.5311407159440646,-0.0672700782415272,0.0672700782415272,-4.59535675550565
PHL,Philippines,1991,1.421245784688261,1.5271296763338134,-0.10588389164555245,0.10588389164555245,-7.4500760379582935
PHL,Philippines,1992,1.4320984283544649,1.530265902003447,-0.09816747364898215,0.09816747364898215,-6.854799342373434
PHL,Philippines,1993,1.467300293299539,1.5398568566984308,-0.07255656339889183,0.07255656339889183,-4.944902126048981
PHL,Philippines,1994,1.520285104058806,1.5486537535723897,-0.028368649513583755,0.028368649513583755,-1.8660085162872473
PHL,Philippines,1995,1.6561830944200773,1.5517757428140708,0.10440735160600645,0.10440735160600645,6.304094756055056
PHL,Philippines,1996,1.7010526159477344,1.5666899031267416,0.13436271282099277,0.13436271282099277,7.898798165401436
PHL,Philippines,1997,1.7868099892286184,1.5828669249269889,0.20394306430162956,0.20394306430162956,11.413808157053877
PHL,Philippines,1998,1.6676275544185812,1.569971039289497,0.09765651512908424,0.09765651512908424,5.856014724051032
PHL,Philippines,1999,1.6860052563457246,1.552818126815562,0.13318712953016254,0.13318712953016254,7.899567870792675
PHL,Philippines,2000,1.667498122489738,1.5527529979051513,0.11474512458458674,0.11474512458458674,6.881274589578609
PHL,Philippines,2001,1.616929901821942,1.57371188207439,0.04321801974755202,0.04321801974755202,2.67284436380664
PHL,Philippines,2002,1.6199313800862318,1.5861828716394064,0.03374850844682542,0.03374850844682542,2.083329507761553
PHL,Philippines,2003,1.624653826982503,1.5841022810510081,0.0405515459314949,0.0405515459314949,2.4960114738295958
PHL,Philippines,2004,1.6312391816034966,1.598023558577057,0.033215623026439545,0.033215623026439545,2.0362202797132927
PHL,Philippines,2005,1.647437540931496,1.5867693582366444,0.060668182694851636,0.060668182694851636,3.682578622103546
PHL,Philippines,2006,1.5371462257431896,1.574534252038209,-0.03738802629501947,0.03738802629501947,-2.432301213044508
PHL,Philippines,2007,1.6052210226662842,1.5868022814541383,0.018418741212145928,0.018418741212145928,1.1474271114112535
PHL,Philippines,2008,1.597764250017759,1.6238811310080568,-0.026116880990297853,0.026116880990297853,-1.634589144800778
PHL,Philippines,2009,1.5943274434028982,1.6213283193935433,-0.027000875990645046,0.027000875990645046,-1.6935590052326361
PHL,Philippines,2010,1.6259962086267363,1.68371543523613,-0.05771922660939377,0.05771922660939377,-3.5497762112337004
PHL,Philippines,2011,1.6057152724821135,1.697982552386198,-0.09226727990408445,0.09226727990408445,-5.7461793809470185
PHL,Philippines,2012,1.6278708912413644,1.7128106122301365,-0.08493972098877212,0.08493972098877212,-5.21784138077435
PHL,Philippines,2013,1.6973875316214329,1.7526810832208755,-0.0552935515994426,0.0552935515994426,-3.257567913593858
PHL,Philippines,2014,1.745624071900225,1.7800663779934767,-0.03444230609325172,0.03444230609325172,-1.9730654868753634
PHL,Philippines,2015,1.8101641248593527,1.807452132829475,0.002711992029877708,0.002711992029877708,0.14982022859879768
PHL,Philippines,2016,1.898361690897496,1.9150718700507816,-0.016710179153285543,0.016710179153285543,-0.8802421178961637
PHL,Philippines,2017,2.0422486771211976,1.9804652858730014,0.06178339124819621,0.06178339124819621,3.025262884992417
